id;course_id;grade
462;5;14.25
462;5;14.75
462;10;8
462;10;8
462;10;8.5
462;10;9.5
462;10;5
462;6;11.75
462;6;12
462;6;11
462;6;12.75
462;6;14.5
462;6;15.75
462;6;17.75
462;6;11.25
462;1;11.5
462;1;10
462;1;12.5
462;1;12
462;1;8
462;1;10.5
462;1;15
462;2;7
462;2;6.5
462;2;8
462;2;6.5
462;2;7.5
470;8;10
470;8;7.5
470;8;8.5
470;8;6.5
470;8;8.5
470;8;9
470;4;5.5
470;4;7.5
470;4;8
470;3;14
470;3;13.5
470;3;13.5
470;3;13.25
470;3;15.25
470;3;13.5
470;3;13.75
470;7;11.1
470;7;11.9
470;7;11.6
470;7;9.8
470;7;11.4
470;7;11
470;9;9.1
470;9;15.2
470;9;2.9
470;9;11.7
470;9;7.4
470;9;3.5
470;5;16.25
470;5;13
470;5;13.5
470;5;16.75
470;5;13.75
470;5;13.25
470;5;9.75
470;5;14
470;5;14.25
470;10;10
470;10;6
470;10;3.5
470;10;11
470;10;9
470;6;14.25
470;6;9.5
470;6;15
470;6;17
470;6;16.25
470;6;12
470;6;13.5
470;6;14
470;1;11
470;1;9.5
470;1;14.5
470;1;12.5
470;1;8
470;1;10
470;1;11
470;2;6.5
470;2;7.5
470;2;9.5
470;2;11.5
470;2;11
477;8;6
477;8;7.5
477;8;6.5
477;8;6.5
477;8;10
477;8;7
477;4;6
477;4;8
477;4;7.5
477;3;14.5
477;3;12.25
477;3;14
477;3;14.5
477;3;14.5
477;3;15
477;3;13.75
477;7;10.3
477;7;10.5
477;7;12.4
477;7;12.1
477;7;10.4
477;7;11.5
477;9;8
477;9;12.9
477;9;14.2
477;9;6
477;9;9.8
477;9;14.4
477;5;15.25
477;5;14.25
477;5;9.75
477;5;7.25
477;5;17
477;5;14
477;5;13.25
477;5;10
477;5;14
477;10;11
477;10;6.5
477;10;3
477;10;4.5
477;10;9
477;6;13
477;6;12.5
477;6;17.75
477;6;20
477;6;13.75
477;6;15
477;6;16.25
477;6;15
477;1;9.5
477;1;10.5
477;1;9
477;1;13
477;1;12.5
477;1;9.5
477;1;11.5
477;2;14
477;2;8
477;2;8.5
477;2;7.5
477;2;12.5
491;8;7.5
491;8;7.5
491;8;7.5
491;8;9.5
491;8;8
491;8;8.5
491;4;7.5
491;4;8
491;4;7
491;3;16
491;3;15
491;3;14.75
491;3;13.5
491;3;13.5
491;3;13.25
491;7;11.5
491;7;11.2
491;7;8.4
491;7;11.8
491;7;10.9
491;7;9.6
491;9;6.6
491;9;13.3
491;9;6.8
491;9;7.7
491;9;6.8
491;5;14
491;5;17.25
491;5;8
491;5;15
491;5;14
491;5;15.5
491;5;11.75
491;5;12.5
491;5;10.75
491;10;9.5
491;10;5
491;10;4.5
491;10;5
491;10;6.5
491;6;15.75
491;6;13.5
491;6;7.75
491;6;10.5
491;6;14.25
491;6;12
491;6;15.75
491;6;17.5
491;1;13.5
491;1;10
491;1;13.5
491;1;10.5
491;1;6.5
491;1;12
491;1;13.5
491;2;8.5
491;2;8.5
491;2;10
491;2;6.5
491;2;9.5
526;8;6
526;8;8.5
526;8;9
526;8;7
526;8;12.5
526;8;7.5
526;4;8.5
526;4;9.5
526;4;9
526;3;15
526;3;unknown
526;3;16.25
526;3;15.75
526;3;14.5
526;3;15.5
526;3;14
526;7;10.8
526;7;10.2
526;7;10.9
526;7;11.1
526;7;11.1
526;7;10.4
526;9;11
526;9;unknown
526;9;7.4
526;9;9.4
526;9;7.6
526;9;12.7
526;5;14.25
526;5;6.75
526;5;13
526;5;14.5
526;5;15
526;5;11.5
526;5;13.5
526;5;10.25
526;5;8.25
526;10;8
526;10;8.5
526;10;6.5
526;10;12
526;10;6
526;6;14
526;6;16
526;6;14.25
526;6;17.75
526;6;11.5
526;6;13.25
526;6;12.75
526;6;12.25
526;1;12.5
526;1;12.5
526;1;8
526;1;9.5
526;1;8
526;1;12
526;1;11.5
526;2;8.5
526;2;10.5
526;2;12
526;2;6.5
526;2;7.5
542;8;7.5
542;8;6
542;8;8
542;8;8
542;8;6.5
542;8;6
542;4;10.5
542;4;10.5
542;4;5.5
542;3;14
542;3;15.75
542;3;12.5
542;3;14.5
542;3;14.5
542;3;14.5
542;3;15.5
542;7;12.2
542;7;13.4
542;7;9.7
542;7;11.1
542;7;11
542;7;11.2
542;9;7.9
542;9;3.5
542;9;12.4
542;9;11.4
542;9;7.4
542;5;13.5
542;5;15.5
542;5;10.25
542;5;13.75
542;5;13.75
542;5;12.5
542;5;13.25
542;5;11.5
542;5;11.5
542;10;6.5
542;10;11.5
542;10;3
542;10;6
542;10;6
542;6;15.5
542;6;17.5
542;6;15
542;6;16.5
542;6;10
542;6;15.25
542;6;11.75
542;1;10.5
542;1;8.5
542;1;11.5
542;1;9
542;1;9.5
542;1;11
542;1;14.5
542;2;6.5
542;2;7.5
542;2;9.5
542;2;5.5
542;2;7.5
574;8;5.5
574;8;8
574;8;7.5
574;8;5.5
574;8;7
574;8;7
574;4;8.5
574;4;7
574;4;4
574;3;13.5
574;3;13
574;3;12.5
574;3;14
574;3;14
574;3;13.25
574;3;15.25
574;7;12.2
574;7;11.3
574;7;12.7
574;7;10.6
574;7;9.2
574;7;9.9
574;9;17.1
574;9;3.9
574;9;6.6
574;9;9.6
574;9;11.6
574;9;9.3
574;5;15.25
574;5;13.75
574;5;10
574;5;7.75
574;5;15.25
574;5;11
574;5;6.25
574;5;14.5
574;5;17.5
574;10;9
574;10;6.5
574;10;9.5
574;10;4.5
574;10;7.5
574;6;10.75
574;6;12
574;6;11.75
574;6;16.75
574;6;15.5
574;6;11.5
574;6;10
574;6;14.5
574;1;8.5
574;1;14.5
574;1;14.5
574;1;10
574;1;9.5
574;1;13.5
574;2;9
574;2;10
574;2;10
574;2;11
574;2;6.5
595;8;7.5
595;8;8
595;8;6.5
595;8;5.5
595;8;8
595;8;7
595;4;7.5
595;4;9.5
595;4;8
595;3;14.75
595;3;15.5
595;3;16.25
595;3;14
595;3;14.5
595;3;14.5
595;3;14.25
595;7;11.3
595;7;10.7
595;7;10.1
595;7;8.8
595;7;9.7
595;7;10.9
595;9;5.5
595;9;9.2
595;9;6.3
595;9;12.8
595;9;12.1
595;9;11.6
595;5;11.5
595;5;11.25
595;5;11.75
595;5;9.5
595;5;15.25
595;5;12
595;5;16.5
595;5;16.25
595;5;15.5
595;10;7
595;10;5
595;10;7.5
595;10;4.5
595;10;4
595;6;10.75
595;6;13.5
595;6;18.25
595;6;10
595;6;15
595;6;15.5
595;6;14
595;6;11
595;1;12
595;1;11
595;1;13
595;1;15.5
595;1;13
595;1;12.5
595;1;10.5
595;2;9.5
595;2;11
595;2;6.5
595;2;10
595;2;11.5
626;8;8
626;8;8.5
626;8;6.5
626;8;8
626;8;11
626;8;7.5
626;4;6
626;4;7.5
626;4;10
626;3;14.25
626;3;13.5
626;3;12.25
626;3;13.5
626;3;13.75
626;3;15
626;3;14.25
626;7;11
626;7;11.9
626;7;10.3
626;7;10.9
626;7;10.3
626;7;11.5
626;9;13.1
626;9;11.9
626;9;5.6
626;9;8.6
626;9;5
626;5;15.5
626;5;13.75
626;5;12.5
626;5;16.25
626;5;10
626;5;9
626;5;11.75
626;5;16.75
626;5;8.75
626;10;8
626;10;8
626;10;6.5
626;10;12
626;10;6.5
626;6;19.75
626;6;15
626;6;17
626;6;13.5
626;6;14.75
626;6;12.75
626;6;12.25
626;6;14
626;1;12.5
626;1;6.5
626;1;10
626;1;11
626;1;15.5
626;1;7
626;1;11.5
626;2;7
626;2;9
626;2;5.5
626;2;10.5
626;2;10
653;8;7
653;8;7.5
653;8;unknown
653;8;8
653;8;6
653;8;4.5
653;4;9
653;4;6.5
653;4;9
653;3;12.25
653;3;15
653;3;14.5
653;3;15
653;3;14.75
653;3;15.5
653;3;11.75
653;7;10.1
653;7;12.2
653;7;11.5
653;7;12.2
653;7;10.1
653;7;unknown
653;9;6.1
653;9;10.7
653;9;5.1
653;9;11.8
653;9;7.6
653;9;unknown
653;5;12.75
653;5;12.75
653;5;17
653;5;5.75
653;5;16.75
653;5;10.75
653;5;11
653;5;15.25
653;5;14.75
653;10;unknown
653;10;2
653;10;6.5
653;10;5
653;10;9.5
653;6;12
653;6;18
653;6;13.75
653;6;12.75
653;6;12.5
653;6;11
653;6;13.75
653;6;17.75
653;1;10.5
653;1;9
653;1;6
653;1;13
653;1;9
653;1;8.5
653;1;10
653;2;10.5
653;2;8
653;2;12
653;2;8
653;2;11
683;8;7.5
683;8;6.5
683;8;7.5
683;8;5.5
683;8;7
683;8;6.5
683;4;6.5
683;4;5.5
683;4;7
683;3;15.25
683;3;12.5
683;3;15.75
683;3;14.75
683;3;17.25
683;3;15.25
683;3;14.5
683;7;10.4
683;7;11.4
683;7;9.9
683;7;12.7
683;7;12.6
683;7;9.4
683;9;14
683;9;8.3
683;9;10.1
683;9;2.1
683;9;8.7
683;9;6.8
683;5;12.25
683;5;11
683;5;unknown
683;5;8.5
683;5;8.25
683;5;14
683;5;15.5
683;5;9.5
683;10;5.5
683;10;6.5
683;10;7.5
683;10;7.5
683;10;11.5
683;6;12.5
683;6;11.25
683;6;20
683;6;10.75
683;6;13
683;6;14.75
683;6;17.75
683;6;15.25
683;1;11.5
683;1;14
683;1;12.5
683;1;13
683;1;14
683;1;10
683;2;11
683;2;8
683;2;6
683;2;10
683;2;7
754;8;8.5
754;8;9
754;8;8
754;8;6.5
754;8;5.5
754;8;8.5
754;4;8
754;4;7
754;4;7.5
754;3;15.5
754;3;15.25
754;3;15.75
754;3;14.75
754;3;14.5
754;3;13.75
754;3;12.75
754;7;8.6
754;7;10.6
754;7;10.1
754;7;11.8
754;7;9.1
754;7;11.8
754;9;7.3
754;9;7.3
754;9;10
754;9;7.8
754;9;9.1
754;9;7
754;5;12.5
754;5;10.25
754;5;12.75
754;5;11.75
754;5;10.5
754;5;11.25
754;5;12.25
754;5;8
754;10;8
754;10;12.5
754;10;5.5
754;10;11
754;10;11
754;6;11.5
754;6;15.75
754;6;13
754;6;9.75
754;6;12
754;6;12.5
754;6;9
754;6;10
754;1;13
754;1;9
754;1;12
754;1;9.5
754;1;unknown
754;1;11
754;2;6.5
754;2;6.5
754;2;9.5
754;2;7
754;2;6.5
760;8;7.5
760;8;5.5
760;8;7
760;8;6.5
760;8;5.5
760;8;6.5
760;4;7
760;4;8
760;4;9.5
760;3;15.5
760;3;14.75
760;3;15
760;3;16
760;3;14.75
760;3;unknown
760;3;15.25
760;7;9.9
760;7;9.3
760;7;11.1
760;7;12.1
760;7;9.8
760;7;10.9
760;9;7.2
760;9;2.1
760;9;4.2
760;9;8.1
760;9;11.1
760;9;11.7
760;5;7.5
760;5;12
760;5;18
760;5;9.5
760;5;14.75
760;5;11.5
760;5;8.25
760;5;15.25
760;5;9.75
760;10;8
760;10;10.5
760;10;8.5
760;10;7
760;10;10.5
760;6;14.5
760;6;12.75
760;6;8
760;6;13.5
760;6;10
760;6;14.75
760;6;12.25
760;6;14.25
760;1;12
760;1;11
760;1;15
760;1;9.5
760;1;15.5
760;1;11.5
760;1;11
760;2;8.5
760;2;6
760;2;11.5
760;2;8
760;2;4.5
762;8;8
762;8;6.5
762;8;8
762;8;7
762;8;8
762;4;5
762;4;8.5
762;4;8
762;3;14.5
762;3;14.25
762;3;13.5
762;3;14.75
762;3;14.25
762;3;16.25
762;3;12.5
762;7;11.4
762;7;11.5
762;7;11.4
762;7;11.1
762;7;12
762;7;9.4
762;9;13.1
762;9;4.1
762;9;10.4
762;9;11
762;9;9.5
762;9;9.5
762;5;13.5
762;5;15.25
762;5;13.75
762;5;11.75
762;5;11
762;5;8.75
762;5;16.75
762;5;14.5
762;5;11.5
762;10;3
762;10;4
762;10;3
762;10;11.5
762;10;unknown
762;6;14.5
762;6;14.5
762;6;12.5
762;6;14
762;6;16
762;6;13
762;6;12
762;6;11.75
762;1;9
762;1;10
762;1;12.5
762;1;10.5
762;1;17
762;1;12.5
762;1;12
762;2;14
762;2;9
762;2;9.5
762;2;10
762;2;7
31;8;6
31;8;9
31;8;6.5
31;8;7.5
31;8;8
31;4;9
31;4;9
31;4;6
31;3;16.5
31;3;12.75
31;3;14.5
31;3;15.5
31;3;14.25
31;3;17.25
31;3;13.25
31;7;10.2
31;7;11.2
31;7;11.6
31;7;10.5
31;7;10.5
31;7;10.5
31;9;7.7
31;9;10.8
31;9;10.2
31;9;10.7
31;9;11
31;9;4.3
31;5;8.5
31;5;12.5
31;5;11.5
31;5;9
31;5;15.75
31;5;11.25
31;5;15.75
31;5;15.25
31;5;11.75
31;10;9.5
31;10;8.5
31;10;5.5
31;10;6
31;10;10.5
31;6;10.25
31;6;15.25
31;6;16.75
31;6;11.75
31;6;16.5
31;6;13.25
31;6;9
31;6;16
31;1;11
31;1;13.5
31;1;12
31;1;8
31;1;9
31;1;8
31;1;12.5
31;2;7.5
31;2;5.5
31;2;11.5
31;2;10
37;8;4.5
37;8;5
37;8;7.5
37;8;9
37;8;8
37;4;9
37;4;6
37;3;15.25
37;3;14.75
37;3;12.5
37;3;12.25
37;3;14.25
37;3;13.5
37;3;14.5
37;7;10.3
37;7;10
37;7;10.1
37;7;12
37;7;11.2
37;7;10.3
37;9;6.4
37;9;7
37;9;8.3
37;9;14.8
37;9;5.3
37;9;13.5
37;5;14
37;5;13
37;5;17.75
37;5;11.75
37;5;11.25
37;5;15.5
37;5;14.25
37;5;15.5
37;5;11
37;10;8
37;10;9.5
37;10;8
37;10;8.5
37;10;4.5
37;6;13
37;6;11.5
37;6;12.75
37;6;13.75
37;6;11.25
37;6;14.5
37;6;15.5
37;6;17.75
37;1;13
37;1;12.5
37;1;8
37;1;12.5
37;1;7
37;1;12.5
37;1;11
37;2;7
37;2;10.5
37;2;11.5
37;2;7.5
37;2;9
58;8;7.5
58;8;10
58;8;8
58;8;6
58;8;7.5
58;8;8
58;4;6
58;4;8
58;3;14.5
58;3;14.5
58;3;15
58;3;unknown
58;3;14.5
58;3;14.25
58;3;13.25
58;7;10
58;7;11.9
58;7;11.6
58;7;9.4
58;7;10.3
58;7;12.3
58;9;9.2
58;9;10
58;9;11.3
58;9;8.1
58;9;14.3
58;9;5.6
58;5;15
58;5;13.5
58;5;17
58;5;14.75
58;5;11.25
58;5;15.25
58;5;13
58;5;16
58;5;11
58;10;5.5
58;10;7
58;10;6
58;10;8
58;10;5
58;6;17
58;6;15.25
58;6;15
58;6;17.5
58;6;15.75
58;6;13
58;6;17.25
58;6;11.25
58;1;9
58;1;10.5
58;1;8.5
58;1;9
58;1;11.5
58;1;10.5
58;1;12
58;2;12.5
58;2;10.5
58;2;10
58;2;10
58;2;10
90;8;7
90;8;6.5
90;8;7.5
90;8;5.5
90;8;10.5
90;8;8.5
90;4;6
90;4;7
90;4;5
90;3;14.25
90;3;14
90;3;14
90;3;14
90;3;13.75
90;3;14.5
90;3;15.25
90;7;11.8
90;7;10.4
90;7;10.3
90;7;10.2
90;7;10.9
90;7;11.5
90;9;11.6
90;9;10.5
90;9;10.4
90;9;8.3
90;9;4.8
90;9;7.5
90;5;12.75
90;5;16.25
90;5;12
90;5;11.5
90;5;17.5
90;5;14
90;5;10.5
90;5;17
90;5;14.75
90;10;7.5
90;10;5.5
90;10;9.5
90;10;7.5
90;10;14
90;6;16.75
90;6;17.5
90;6;13.25
90;6;18
90;6;13.75
90;6;9.75
90;6;15
90;6;13.75
90;1;13.5
90;1;8.5
90;1;6.5
90;1;10.5
90;1;12
90;1;13.5
90;1;12.5
90;2;9.5
90;2;9
90;2;7
90;2;6.5
90;2;6.5
108;8;10
108;8;9
108;8;6.5
108;8;6
108;8;9.5
108;8;9
108;4;7.5
108;4;6
108;4;6.5
108;3;14.75
108;3;15.75
108;3;15.5
108;3;13
108;3;14.25
108;3;13
108;3;13
108;7;11.6
108;7;12.4
108;7;9
108;7;11.1
108;7;10.4
108;7;11.5
108;9;10.8
108;9;9.9
108;9;14
108;9;8.9
108;9;10.2
108;9;9.5
108;5;14
108;5;12
108;5;13.75
108;5;12.75
108;5;12
108;5;7.75
108;5;14.5
108;5;13.75
108;5;9.5
108;10;6.5
108;10;10
108;10;10.5
108;10;5
108;10;6
108;6;15.75
108;6;15.5
108;6;17.75
108;6;12.25
108;6;13.75
108;6;8
108;6;13.25
108;6;17.75
108;1;10.5
108;1;7.5
108;1;10.5
108;1;10.5
108;1;10.5
108;1;8
108;1;12
108;2;5.5
108;2;11
108;2;11
108;2;unknown
108;2;10
118;8;7
118;8;6.5
118;8;7
118;8;7
118;8;6.5
118;8;7
118;4;7.5
118;4;9
118;4;8
118;3;12.75
118;3;14.5
118;3;14.75
118;3;15.25
118;3;14.75
118;3;14.25
118;3;15.25
118;7;11.7
118;7;10.5
118;7;11.6
118;7;11.6
118;7;9.6
118;7;unknown
118;9;11.5
118;9;13.1
118;9;7.7
118;9;15.4
118;9;5.9
118;9;9.8
118;5;14
118;5;10.5
118;5;9.5
118;5;12.5
118;5;11.75
118;5;13.5
118;5;12.5
118;5;14
118;5;12.25
118;10;9
118;10;7.5
118;10;10
118;10;10
118;10;9
118;6;14.25
118;6;9.75
118;6;13
118;6;13.25
118;6;13
118;6;17
118;6;14.25
118;6;11
118;1;14
118;1;11.5
118;1;11
118;1;11
118;1;10
118;1;11
118;1;9.5
118;2;9.5
118;2;6.5
118;2;9
118;2;8
118;2;12
121;8;7.5
121;8;7.5
121;8;7
121;8;7
121;8;7.5
121;8;8
121;4;unknown
121;4;6.5
121;4;7.5
121;3;15
121;3;14
121;3;14.75
121;3;15.5
121;3;13.25
121;3;14.25
121;3;14.25
121;7;9.4
121;7;12.5
121;7;10.9
121;7;11.5
121;7;10.3
121;7;10.5
121;9;11.7
121;9;10.3
121;9;7.7
121;9;9.8
121;9;11.7
121;9;3.7
121;5;10.75
121;5;9.5
121;5;9.75
121;5;12.25
121;5;11.5
121;5;11.5
121;5;10.25
121;5;11
121;5;14
121;10;7.5
121;10;8.5
121;10;8.5
121;10;9
121;10;7
121;6;14.25
121;6;13
121;6;13
121;6;13.75
121;6;11.75
121;6;11.75
121;6;13
121;6;15.75
121;1;11.5
121;1;9.5
121;1;10.5
121;1;13.5
121;1;10.5
121;1;11
121;1;10
121;2;12
121;2;11
121;2;8.5
121;2;7
121;2;9
141;8;6.5
141;8;10
141;8;10
141;8;3
141;8;7.5
141;8;6.5
141;4;6.5
141;4;8
141;4;10
141;3;15
141;3;13.75
141;3;13.25
141;3;13.5
141;3;13.75
141;3;14.75
141;3;13.75
141;7;11.2
141;7;11.6
141;7;12.3
141;7;11.4
141;7;11.9
141;7;12
141;9;11.9
141;9;8.9
141;9;5.3
141;9;11.5
141;9;14.9
141;9;6.7
141;5;10
141;5;16.75
141;5;13.25
141;5;13.75
141;5;11.25
141;5;13.25
141;5;11.25
141;5;14.5
141;10;3
141;10;10
141;10;4.5
141;10;3.5
141;10;5
141;6;14.5
141;6;15
141;6;12.75
141;6;14.75
141;6;11
141;6;15.25
141;6;12.75
141;6;10.25
141;1;12.5
141;1;17.5
141;1;8.5
141;1;8.5
141;1;13.5
141;2;9
141;2;9.5
141;2;8.5
141;2;7.5
141;2;5.5
257;8;6
257;8;6
257;8;6.5
257;8;6.5
257;8;5
257;8;5
257;4;6.5
257;4;8
257;4;8.5
257;3;14.5
257;3;15
257;3;15.25
257;3;14.75
257;3;14
257;3;13.25
257;3;13.75
257;7;10.1
257;7;10
257;7;10.4
257;7;10.5
257;7;9.9
257;7;10.6
257;9;6.4
257;9;7.8
257;9;7.5
257;9;2.8
257;9;8.2
257;9;8.2
257;5;16.25
257;5;11.25
257;5;12.5
257;5;10.75
257;5;11.5
257;5;13.75
257;5;7.5
257;5;9.5
257;5;10.25
257;10;7
257;10;6.5
257;10;7
257;10;13
257;10;8.5
257;6;14.25
257;6;14.5
257;6;15.75
257;6;7.75
257;6;13.5
257;6;15.25
257;6;11.75
257;6;10.75
257;1;9.5
257;1;9
257;1;10.5
257;1;11.5
257;1;12.5
257;1;8.5
257;2;8.5
257;2;4.5
257;2;11.5
257;2;10.5
257;2;8.5
264;8;7.5
264;8;7
264;8;6.5
264;8;7.5
264;8;7.5
264;8;8
264;4;6.5
264;4;5
264;4;7
264;3;14.25
264;3;13
264;3;16
264;3;14.5
264;3;14.75
264;3;14.25
264;3;15.25
264;7;9.6
264;7;9.3
264;7;9.9
264;7;10.4
264;7;11
264;7;12.3
264;9;7.3
264;9;9.2
264;9;5.5
264;9;8.3
264;9;8.9
264;9;15.4
264;5;14.5
264;5;14
264;5;13.75
264;5;11
264;5;9.75
264;5;11.5
264;5;15.75
264;5;11
264;10;3.5
264;10;9
264;10;8.5
264;10;6
264;10;7.5
264;6;13.25
264;6;12
264;6;11.75
264;6;15.75
264;6;12.25
264;6;14
264;6;16.5
264;6;15.25
264;1;13
264;1;8.5
264;1;8
264;1;13
264;1;9
264;1;10
264;1;12
264;2;11
264;2;6.5
264;2;10
264;2;10.5
264;2;4
337;8;7
337;8;8
337;8;8.5
337;8;5
337;8;7.5
337;8;6.5
337;4;8
337;4;8.5
337;4;9.5
337;3;16.25
337;3;15.25
337;3;16
337;3;14
337;3;12.75
337;3;14.75
337;3;14.5
337;7;10.3
337;7;10.6
337;7;10.7
337;7;10
337;7;10.4
337;7;10.4
337;9;9.6
337;9;10.4
337;9;10.4
337;9;12.1
337;9;7
337;9;13.1
337;5;18.75
337;5;16.75
337;5;12.25
337;5;9.25
337;5;14.25
337;5;11.5
337;5;17
337;5;14.5
337;5;13.75
337;10;8.5
337;10;8.5
337;10;4
337;10;7
337;10;9
337;6;15.75
337;6;15.5
337;6;17.5
337;6;15
337;6;12.25
337;6;8.75
337;6;13.75
337;6;15.5
337;1;13
337;1;7.5
337;1;11
337;1;10.5
337;1;15.5
337;1;11
337;1;9
337;2;9.5
337;2;7
337;2;7.5
337;2;9.5
337;2;9.5
342;8;8
342;8;6.5
342;8;8
342;8;7.5
342;8;6.5
342;8;6
342;4;9
342;4;5.5
342;4;7.5
342;3;14.5
342;3;12.75
342;3;14.75
342;3;15.25
342;3;13
342;3;13.75
342;3;14.25
342;7;10.9
342;7;10.3
342;7;10.8
342;7;9.9
342;7;8.5
342;9;13.3
342;9;3.7
342;9;8.9
342;9;9.3
342;9;11
342;9;9.5
342;5;13.75
342;5;15
342;5;11
342;5;12.75
342;5;14.25
342;5;9.5
342;5;12.5
342;5;12.25
342;5;17.25
342;10;7.5
342;10;9
342;10;6.5
342;10;7
342;10;8
342;6;17.5
342;6;12.5
342;6;13.75
342;6;16
342;6;12.5
342;6;14.25
342;6;13.5
342;6;12.25
342;1;10.5
342;1;9
342;1;6.5
342;1;10.5
342;1;7.5
342;1;10
342;1;6.5
342;2;9.5
342;2;8.5
342;2;9.5
342;2;8.5
342;2;7.5
343;8;5.5
343;8;7.5
343;8;9.5
343;8;7
343;8;7.5
343;8;9
343;4;6.5
343;4;8.5
343;4;7.5
343;3;13.75
343;3;13.25
343;3;14.5
343;3;14.25
343;3;17
343;3;14.25
343;7;10.7
343;7;13
343;7;9.8
343;7;11.8
343;7;11.3
343;7;11.6
343;9;7
343;9;8.2
343;9;12.3
343;9;7.9
343;9;9.2
343;9;13.6
343;5;15
343;5;7
343;5;14.5
343;5;13
343;5;17
343;5;16
343;5;12.25
343;5;11
343;5;10
343;10;5
343;10;6
343;10;8.5
343;10;8
343;10;9
343;6;16.75
343;6;14.5
343;6;7.25
343;6;17.5
343;6;14.25
343;6;14
343;6;14.5
343;6;15.5
343;1;9
343;1;9.5
343;1;13
343;1;10
343;1;10.5
343;1;10.5
343;1;7
343;2;9
343;2;11
343;2;10.5
343;2;5
381;8;6
381;8;8
381;8;7.5
381;8;7
381;8;9.5
381;8;7
381;4;9.5
381;4;9
381;4;7
381;3;14.5
381;3;13.75
381;3;13.75
381;3;12.5
381;3;14
381;3;15.25
381;3;12.75
381;7;11.1
381;7;13.8
381;7;10.9
381;7;8.7
381;7;11.1
381;7;12.1
381;9;5.8
381;9;12.4
381;9;7.6
381;9;10.1
381;9;12
381;9;8.3
381;5;16
381;5;14
381;5;11
381;5;11
381;5;13.75
381;5;8.75
381;5;13.5
381;5;15.25
381;5;15
381;10;4.5
381;10;6.5
381;10;6
381;10;8
381;10;13
381;6;10.75
381;6;15.5
381;6;9.5
381;6;12.75
381;6;16
381;6;9.5
381;6;10.75
381;6;17
381;1;11
381;1;unknown
381;1;13.5
381;1;8.5
381;1;13.5
381;2;6.5
381;2;8
381;2;9
381;2;6
381;2;8.5
389;8;5.5
389;8;7.5
389;8;8
389;8;8
389;8;7.5
389;8;7.5
389;4;7.5
389;4;8
389;4;7
389;3;14.75
389;3;14.5
389;3;15.75
389;3;12.5
389;3;14.25
389;3;15.25
389;3;14.25
389;7;10.5
389;7;11.6
389;7;12
389;7;10.3
389;7;11.1
389;7;12.9
389;9;9.4
389;9;13.8
389;9;10.6
389;9;6.2
389;9;5.4
389;9;13.4
389;5;10.5
389;5;6.25
389;5;13.25
389;5;11.5
389;5;15
389;5;14.25
389;5;14.5
389;5;14.75
389;5;14.25
389;10;8.5
389;10;7
389;10;6.5
389;10;4
389;10;4.5
389;6;15
389;6;12.5
389;6;16.5
389;6;15
389;6;11.5
389;6;11.5
389;6;10.5
389;6;16
389;1;8.5
389;1;7
389;1;14.5
389;1;11
389;1;11.5
389;1;10
389;1;12.5
389;2;9
389;2;10
389;2;10
389;2;9.5
389;2;10
400;8;5
400;8;7.5
400;8;4
400;8;6.5
400;8;7.5
400;8;6.5
400;4;6
400;4;6
400;4;5.5
400;3;13.75
400;3;13.5
400;3;14
400;3;13
400;3;14.5
400;3;14.5
400;3;16
400;7;12
400;7;10.3
400;7;11.4
400;7;9.8
400;7;10.5
400;7;11
400;9;9
400;9;11.7
400;9;6.7
400;9;9.3
400;9;12.7
400;9;12.6
400;5;9.75
400;5;11.75
400;5;14
400;5;14.25
400;5;11.25
400;5;11
400;5;15
400;5;11.5
400;5;unknown
400;10;11.5
400;10;6.5
400;10;7
400;10;10.5
400;10;8
400;6;16.75
400;6;15.25
400;6;14.25
400;6;11
400;6;11
400;6;11.25
400;6;12
400;6;13.75
400;1;9.5
400;1;12.5
400;1;8.5
400;1;14.5
400;1;8
400;1;10
400;1;8
400;2;10
400;2;5.5
400;2;6.5
400;2;8.5
400;2;9.5
401;8;6
401;8;8
401;8;7.5
401;8;7
401;8;10.5
401;8;6.5
401;4;8
401;4;9
401;4;6.5
401;3;12.5
401;3;14
401;3;12.75
401;3;13.5
401;3;12.75
401;3;15.25
401;3;15.75
401;7;11.8
401;7;12.7
401;7;9.6
401;7;8.6
401;7;9.8
401;7;10.1
401;9;9.8
401;9;8.6
401;9;12.5
401;9;9.3
401;9;7
401;9;16
401;5;16.75
401;5;8.5
401;5;16.5
401;5;11
401;5;13.75
401;5;11.5
401;5;16.25
401;5;10
401;5;19
401;10;10
401;10;7
401;10;6.5
401;10;2.5
401;10;4.5
401;6;15.25
401;6;19.25
401;6;16
401;6;17.25
401;6;13.25
401;6;8.5
401;6;13.75
401;6;11.5
401;1;11
401;1;13.5
401;1;11.5
401;1;12
401;1;12
401;1;9
401;1;9.5
401;2;4.5
401;2;11
401;2;6
401;2;13.5
401;2;7
402;8;8.5
402;8;8.5
402;8;8.5
402;8;6.5
402;8;8
402;8;6.5
402;4;8.5
402;4;8
402;4;8
402;3;14.5
402;3;14.25
402;3;14.25
402;3;14.25
402;3;12.5
402;3;14.75
402;3;13.5
402;7;11.6
402;7;11.7
402;7;11.1
402;7;10.7
402;7;11.7
402;7;10
402;9;12.5
402;9;9
402;9;12.8
402;9;6.3
402;9;12.6
402;9;9.6
402;5;15.5
402;5;unknown
402;5;10.5
402;5;15.25
402;5;14.5
402;5;13.25
402;5;8.5
402;5;19.25
402;5;15
